"tau","threshold_t_long_square","thumbnail_sweep_id","threshold_v_short_square","threshold_v_ramp","peak_v_short_square","avg_isi","sag","trough_t_ramp","threshold_t_ramp","slow_trough_v_ramp","adaptation","has_pause","electrode_0_pa","trough_v_long_square","input_resistance_mohm","id","latency","fast_trough_v_ramp","vm_for_sag","slow_trough_v_long_square","rheobase_sweep_id","peak_t_ramp","threshold_t_short_square","has_burst","upstroke_downstroke_ratio_short_square","slow_trough_t_long_square","threshold_v_long_square","fast_trough_t_long_square","ri","has_delay","upstroke_downstroke_ratio_ramp","trough_t_long_square","specimen_id","threshold_i_long_square","threshold_i_short_square","rheobase_sweep_number","peak_v_ramp","fast_trough_v_short_square","fast_trough_t_short_square","peak_t_short_square","threshold_i_ramp","slow_trough_v_short_square","fast_trough_t_ramp","slow_trough_t_short_square","trough_v_short_square","slow_trough_t_ramp","f_i_curve_slope","trough_t_short_square","peak_t_long_square","seal_gohm","fast_trough_v_long_square","upstroke_downstroke_ratio_long_square","trough_v_ramp","peak_v_long_square","vrest"
"6.87940354147049","1.097955","488497708","-45.5875015258789","-32.9895858764648","25.1687519073486","14.89","0.0517433509230614","17.4467416666667","17.4456933333333","","0.00667019589234595","False","-37.6087494480259","-58.4062538146973","98.629136","488498368","0.0125150000000001","-56.2604204813639","-84.1250076293945","","488497802","17.44602","1.022988","False","1.49434311462735","","-34.78125","1.09893","70.1562091708183","False","1.29276780248407","1.09898","488497498","370.0","320.0","98","18.0208346048991","-60.8000038146973","1.02383","1.023229","410.625","-76.7875045776367","17.4467066666667","1.553059","-76.7875045776367","","0.715194672587189","1.553059","1.09825","1.450073088","-58.3125","1.24370344300604","-56.3541679382324","12.40625","-75.8124618530273"
"7.66292133826926","1.69654","586098673","-42.1171875","-37.3229166666667","30.7500019073486","72.22","0.0210118871182203","9.20145333333333","9.19246","-55.1666692097982","-0.0264251554930331","False","-190.339993766386","-55.125","131.100696","586132545","0.19518","-52.7604179382324","-78.4375076293945","-55.125","586098255","9.19295333333334","1.023075","False","2.81009419751023","1.70416","-39.71875","1.70018","90.4911831021309","False","4.20974956533867","1.70416","586074009","210.0","660.0","45","27.2083346048991","-60.2812528610229","1.0274","1.023455","204.291666666667","","9.19672666666667","","-70.1484413146973","9.20145333333333","0.204729723165231","1.706885","1.69702","1.128532224","-52.71875","4.18312167200358","-55.1666692097982","27.0312519073486","-68.9883499145508"
"30.7977215081036","1.07774","396365500","-48.7562515258789","-37.8750025431315","34.2125007629395","42.5954545454545","0.0037413970567286","3.04088","3.02354166666667","-58.8750025431315","0.0132343550442258","False","-13.5937502573902","-59.0625","278.744","396487051","0.0244850000000001","-54.0104179382324","-96.0625","-59.0625","396365494","3.02408166666667","1.02307","False","3.45864163589808","1.08732","-41.0","1.080545","238.90620470047","False","2.6986826089701","1.08732","323788096","70.0","469.999969482422","29","31.1770833333333","-56.8437515258789","1.02557","1.023475","50.0833320617676","","3.02682","","-71.95625","3.04088","0.2375","1.624953","1.078235","2.175379456","-56.4062538146973","3.03964006567842","-58.8750025431315","31.2812519073486","-71.8946838378906"
"6.95502282650901","1.03067","484745097","-47.5885442097982","","17.1197919845581","","0.0218489374965429","","","","","False","-16.6737509216253","-68.0625076293945","173.020368","484746032","0.00731000000000015","","-96.1562576293945","","484745105","","1.02278083333333","False","1.23300073936688","","-45.1875038146973","1.031635","147.098317742348","False","","1.0317","484744672","180.0","430.000030517578","60","","-63.9947929382324","1.023675","1.02304333333333","","","","","-72.8125012715658","","1.10400397860751","1.4648","1.030975","1.126394624","-67.9687576293945","1.09402177843605","","13.2500009536743","-72.1885299682617"
"17.30121480862","1.094095","488367162","-48.2968762715658","-31.489585240682","42.9010448455811","","0.149942681193352","7.48429833333333","7.445185","-52.6770871480306","","False","-73.2956265125928","-48.7500038146973","200.095456","488377959","0.0414350000000001","-43.3229179382324","-94.6875076293945","","488367158","7.44572","1.0229625","False","3.70427079477545","","-34.375","1.09706","148.437544703484","False","2.91308196367861","1.120215","488359338","210.0","1080.0","43","37.9062512715658","-49.7239596048991","1.02510166666667","1.02336","160.583333333333","","7.44864166666667","","-79.3333384195964","7.48429833333333","0.0378731305722961","1.26442666666667","1.09461","2.261890048","-43.5937538146973","3.01166494625124","-52.6770871480306","37.1875","-78.6672973632812"
"19.1187489981166","1.121565","490208021","-50.0812522888184","-36.3750025431315","34.8937522888184","119.192142857143","0.0371695309877396","5.67720833333333","5.63455166666667","-56.1666692097982","0.138777955466255","False","6.99562499942297","-52.5625","130.133128","490210976","0.0437650000000001","-46.4270858764648","-86.4687576293945","-52.5625","490208125","5.63499","1.023055","False","3.34932878332957","1.57173","-41.09375","1.125735","104.843787848949","False","3.42061575454218","1.57173","490205998","230.0","1060.0","91","31.9687525431315","-53.0437530517578","1.026055","1.023454","115.374994913737","-75.2187530517578","5.638095","1.280139","-75.2187530517578","5.67720833333333","0.137754043741446","1.280139","1.12212","3.120292864","-47.21875","3.59336884515547","-56.1666692097982","24.1562519073486","-74.8752670288086"
"6.42342286030035","1.79024","509522562","-44.203125","-31.8750038146973","19.0156259536743","26.0145454545455","0.0540364570915699","8.41118666666667","8.41015333333333","","-0.0249533901797626","False","25.3950003387127","-58.15625","138.513312","509522816","0.12776","-54.0416704813639","-79.03125","","509522566","8.41046666666667","1.022935","False","1.30231851103234","","-33.5","1.79114","108.437493443489","False","1.21890559532231","1.79116","509522358","180.0","460.0","82","13.7500009536743","-61.2656278610229","1.02376","1.02319","184.791666666667","","8.41116666666667","","-67.2734413146973","","0.606691805452169","1.489335","1.79054","1.823725568","-58.0312538146973","1.1223029926444","-54.0937525431315","17.03125","-66.4112777709961"
"12.9411595853223","1.11684","517694881","-50.4125022888184","-42.1979192097982","41.2937515258789","","0.225655257701874","22.21992","22.18758","-57.3541704813639","","False","15.1774981471675","-61.0312538146973","48.393784","517724847","0.0568200000000001","-56.5000025431315","-78.9687576293945","","517694877","22.1880666666667","1.023064","False","3.47569689390457","","-42.90625","1.11924","37.0312482118607","False","3.74198462819686","1.18326","517693519","470.0","2550.0","65","44.2708371480306","-51.9625030517578","1.024956","1.023512","529.208333333333","","22.18996","","-77.0250030517578","22.21992","0.00781249776482617","1.09996","1.11732","1.125157376","-51.7187538146973","3.98900917601067","-57.3541704813639","41.71875","-74.8920059204102"
"23.9381132286904","1.99157","483069211","-46.1406275431315","-41.1406269073486","37.9531262715658","118.448571428571","0.0749335065484047","4.719445","4.66614","-56.1875019073486","0.0226673996530728","False","14.9162487916854","-56.8437538146973","125.12576","483069844","0.0807950000000002","-50.7187519073486","-87.65625","-56.8437538146973","483069227","4.6666125","1.0231175","False","3.36934599810296","2.01998","-40.90625","1.9946","146.875008940697","False","3.65520224479751","2.01998","483068687","70.0","770.0","42","44.8125019073486","-53.9947954813639","1.02575583333333","1.0235625","91.1875","-74.0677108764648","4.6688075","1.7021025","-74.0677108764648","4.719445","0.161811476426321","1.7021025","1.99214","1.154727552","-50.4687538146973","2.92889954922594","-56.1875019073486","33.4375","-73.0231399536133"
"33.1982557647002","1.24092","520482137","-48.3937522888184","-38.5312512715658","47.83125","14.74","0.233237743377686","14.3270133333333","14.2442","-50.3958346048991","","False","-44.3600017829837","-54.46875","44.13428","520564884","0.0981800000000002","-49.2395833333333","-73.25","","520482133","14.24476","1.023088","False","3.87974490314534","","-35.1875","1.24466","44.2186743021011","False","4.1932486492314","1.42068","520480180","250.0","2670.0","87","49.1041704813639","-46.2250015258789","1.025832","1.023608","330.625","","14.24788","","-65.3625045776367","14.3270133333333","0.0284090902785622","1.152992","1.24146","1.850796928","-43.46875","3.97325544231591","-50.3958346048991","48.90625","-67.4992980957031"
"21.9267331657492","1.2233","541564851","-47.8312530517578","-43.3229179382324","48.6187515258789","208.75","0.103229723870754","10.4520266666667","10.4493533333333","","0.279993307595055","False","-9.1000002672148","-56.2187538146973","63.460724","541566024","0.0575400000000001","-56.5208371480306","-78.84375","","541564875","10.44994","1.02324","False","3.15222076497582","","-41.1875038146973","1.22576","77.8125375509262","False","3.15258381927199","1.2258","541563728","200.0","1260.0","62","48.5416692097982","-57.1312522888184","1.0257","1.023812","235.75","","10.4518866666667","","-70.2250030517578","","0.0838532884181909","1.154376","1.22386","1.25938432","-56.15625","3.06417958608061","-56.6145858764648","49.8750038146973","-70.0072402954102"
"32.8075545569688","1.193845","477583716","-40.0562522888184","-37.5625025431315","31.3750011444092","102.525","0.0979147925972939","3.70247666666667","3.65237333333333","-56.9687538146973","0.0284554053332772","False","-23.6018739274702","-57.65625","154.061072","477635262","0.0684200000000001","-48.8333358764648","-97.5937576293945","-57.65625","477583712","3.652875","1.022717","False","2.63116667949166","1.247725","-36.4062538146973","1.196555","226.562425494194","False","2.70476971038083","1.247725","477564985","50.0","830.0","37","39.6458346048991","-52.4062530517578","1.02482","1.023142","65.8333333333333","-73.2812515258789","3.65463333333333","1.304073","-73.2812515258789","3.70247666666667","0.136880466472303","1.304073","1.194405","3.734386944","-45.5000038146973","2.58737842608262","-56.9687538146973","23.7500019073486","-73.2658767700195"
"16.527322591504","2.00678","515463155","-46.6328144073486","-43.7083358764648","37.2421875","75.4072727272727","0.0206778980791569","6.16986666666667","6.13362","-53.0833371480306","-0.00844899220852013","False","8.32500041125783","-52.96875","130.044544","515463412","0.11774","-47.6666704813639","-91.46875","","515463187","6.13413333333333","1.02313","False","4.30667507057085","","-43.2500038146973","2.0103","165.624991059303","False","4.86997780213997","2.01974","515462796","70.0","540.0","52","40.4791679382324","-53.3984384536743","1.027015","1.02357","127.833333333333","","6.13766","","-75.0859413146973","6.16986666666667","0.270809248554913","1.693365","2.00728","1.153729664","-48.5312538146973","4.34758682039806","-53.0833371480306","39.3125","-74.6047515869141"
"45.5779512494911","1.28326","528698332","-46.8828153610229","-40.1354192097982","38.1484394073486","15.12","0.0994826108217239","7.53171333333333","7.43134","-52.9062525431315","","False","8.99749979382802","-56.0937538146973","76.463248","528705714","0.117","-51.5625012715658","-88.0625","","528698328","7.43199333333333","1.023125","False","2.97233885124289","","-37.3125","1.28616","126.562416553497","False","3.13190850656487","1.51162","528697733","130.0","1680.0","45","40.7708346048991","-51.9531288146973","1.02561","1.023715","160.25","","7.43434666666667","","-68.9843788146973","7.53171333333333","0.071022730070697","1.22357","1.28388","1.416231296","-48.6250038146973","3.4012598523145","-52.9062525431315","41.0","-73.7528762817383"
"27.5014522088653","1.11778","563182133","-41.9500015258789","-33.7083333333333","38.8500022888184","89.006","0.0390969887375832","4.47962666666667","4.44969333333333","-56.8854179382324","0.0339353466156499","False","7.33499979505003","-55.0937538146973","158.171808","563185589","0.0554000000000001","-50.1354192097982","-93.0625076293945","-55.0937538146973","563182129","4.45018","1.02314","False","3.73479446810064","1.1514","-37.34375","1.1213","160.625040531158","False","4.24081861297389","1.1514","563180078","90.0","939.999938964844","44","43.5833358764648","-51.6187515258789","1.0259","1.023592","85.75","","4.45360666666667","","-74.7687530517578","4.47962666666667","0.138833333333333","1.615752","1.1183","1.100407296","-49.1562538146973","4.01220627215518","-56.8854179382324","35.5","-74.6031646728516"
"37.4244913615266","1.23186","571649508","-45.7656269073486","-37.1406269073486","45.5000019073486","148.95","0.108458638191223","5.12966","5.09797","-53.6718769073486","0.794696206780799","False","93.994999283975","-58.1250038146973","147.88936","571664188","0.0640000000000001","-50.9218788146973","-94.4375","","571649504","5.09855","1.02305","False","3.98674059899629","","-37.1250038146973","1.23532","197.812452912331","False","3.89185936981171","1.35378","571642127","70.0","999.999938964844","53","44.0937519073486","-49.6796884536743","1.02578","1.02356","101.9375","","5.10146","","-61.2343769073486","5.12966","0.110194174757281","1.1495","1.23242","2.98824192","-49.84375","4.15823765508121","-53.6718769073486","45.4375038146973","-72.0715789794922"
"10.4646790869773","1.24412","574996971","-40.4531264305115","-35.9375012715658","27.9062514305115","39.3078260869565","0.0602825693786144","5.04667333333333","5.03964666666667","-56.0625025431315","0.00688528903972984","False","6.65249973164084","-55.59375","181.899008","575013030","0.06694","-53.0729192097982","-87.5937576293945","-55.59375","574996967","5.04001333333333","1.0230525","False","2.27671654112388","1.25068","-37.09375","1.24654","169.531241059303","False","3.0613093371627","1.25068","574993444","110.0","460.0","37","29.458335240682","-62.7539086341858","1.02479","1.0233525","100.5","","5.04212666666667","","-70.1796894073486","5.04667333333333","0.331679407863529","1.3824125","1.24452","2.041700608","-53.125","3.0068528438979","-56.0625025431315","26.5000019073486","-68.8737487792969"
"17.9668493700475","1.07446","509473408","-48.5062522888184","-37.2500012715658","46.4875","58.6875","0.00851554609835148","3.23954","3.21334666666667","-58.5937538146973","0.0179674667310913","False","25.7799996628005","-54.5937538146973","225.165888","509499787","0.02762","-51.0208358764648","-93.5","-54.5937538146973","509473404","3.21376666666667","1.02312","False","4.29897125121347","1.08482","-39.5937538146973","1.07716","162.656202912331","False","3.95018661440202","1.08482","500859045","130.0","610.0","36","43.1770858764648","-52.7375030517578","1.025256","1.023472","54.8333333333333","-76.0625015258789","3.21634","1.688276","-76.0625030517578","3.23954","0.257843149096693","1.688276","1.07488","1.383085952","-50.40625","4.1465962198828","-58.5937538146973","42.2500038146973","-75.2355270385742"
"16.9110390496207","1.058305","464260314","-44.09375","-31.5729166666667","11.7656254768372","137.272857142857","0.0492373257875443","8.198185","8.19681333333333","-39.6562525431315","-0.00591308283433415","False","2.10499998508362","-54.15625","217.522496","464363710","0.0325500000000001","-53.5729179382324","-94.03125","-38.7187538146973","464260328","8.19721666666667","1.0231675","False","1.64448868012139","2.00538","-34.0625","1.05973","188.169494271278","False","1.3266120887635","1.05984","322515253","210.0","620.0","57","16.7812506357829","-59.5468769073486","1.0245375","1.02349","179.375","-73.4062538146973","8.19816","1.28608","-73.4062538146973","8.26094833333333","0.220209057632893","1.28608","1.058665","2.38536192","-53.96875","1.52633061489214","-53.6875025431315","8.6875","-72.6786880493164"
"22.187623489305","1.03528","528030138","-45.5625022888184","-29.6666685740153","34.0687515258789","13.98","0.138268500566483","6.55974","6.55788666666667","","0.0515021459227427","False","6.35249968947149","-69.03125","191.885856","528083610","0.00900000000000012","-63.0312525431315","-90.53125","","528030164","6.55845333333333","1.023176","False","1.43522251340304","","-40.4687538146973","1.03656","225.312381982803","False","0.885542304916614","1.03662","528028846","130.0","340.0","45","16.1770842870076","-69.3937530517578","1.0244","1.023536","138.416664123535","","6.55968666666667","","-69.5687530517578","","0.374149659863946","1.024492","1.03566","1.102971392","-68.9062576293945","1.36652442559981","-63.1145871480306","28.6875019073486","-64.8993682861328"
"10.3551865946146","1.028985","485467687","-47.9114608764648","-31.7968759536743","22.7500012715658","9.67999999999991","0.0360309518873692","10.5827825","10.5812075","","","False","-2.03562492383236","-64.71875","168.662048","485479497","0.00687000000000015","-58.7500038146973","-85.1250076293945","","485467683","10.5816625","1.02296166666667","False","1.48351654497232","","-45.8437538146973","1.030275","126.562505960464","False","1.1374373647619","1.030305","485455219","290.0","530.0","44","12.3281254768372","-67.2239608764648","1.02424583333333","1.02331333333333","239.062507629395","","10.58273","","-72.3802121480306","","0.536838976298252","1.0555525","1.029375","1.502106112","-64.5937576293945","1.42792968281003","-58.8281288146973","19.46875","-71.452995300293"
"29.1447077644731","1.32758","576127901","-49.1796884536743","-47.0104166666667","50.1328153610229","192.52","0.274878233671188","3.08688666666667","3.03296666666667","-62.1666679382324","0.0694928774286735","False","18.4524999446989","-57.03125","141.974144","576135550","0.0573600000000001","-60.4062538146973","-84.65625","","576127911","3.03348666666667","1.023035","False","4.43220292229363","","-39.2812538146973","1.33044","160.312607884407","False","4.2447425008912","1.37092","576120358","90.0","640.0","54","47.9062525431315","-57.5390625","1.025485","1.023505","50.3333333333333","","3.03572666666667","","-67.5078163146973","3.08688666666667","0.10828239608802","1.128475","1.32806","1.424139776","-54.1250038146973","4.38799527175214","-62.1666679382324","52.5312538146973","-66.6899871826172"
"23.2873195327412","1.102785","486180652","-46.2109375","-36.9270833333333","34.1562519073486","101.972222222222","0.0832769647240639","3.968415","3.93857","-56.7395871480306","0.0432236599634345","False","19.6256257772864","-53.75","152.76072","486183010","0.0454000000000001","-49.3020846048991","-91.0000076293945","-53.75","486180648","3.939005","1.02302","False","2.93900979827599","1.138025","-34.71875","1.105335","180.625081062317","False","2.70286516879029","1.138025","486178939","90.0","167.5","31","34.5000025431315","-52.5703134536743","1.0247075","1.02336","72.9583333333333","-71.2500019073486","3.94075166666667","1.53366875","-71.2500019073486","3.968415","0.170886088170944","1.53366875","1.1032","2.36333056","-45.9062538146973","3.00014366303744","-56.7395871480306","32.6562538146973","-70.3280029296875"
"12.5201058284509","1.05027","396377098","-49.6500015258789","-38.625","41.1687515258789","32.16","0.0627813786268234","8.52262666666667","8.52115333333333","","0.0672948924371249","False","-15.809374642739","-64.34375","174.62296","464351096","0.0140250000000002","-60.5208333333333","-89.9375","-49.03125","396377094","8.52152333333333","1.023074","False","1.80863599278887","1.863235","-44.96875","1.051485","143.906280398369","False","1.63568294548035","1.05153","324466628","150.0","479.999969482","32","27.5520833333333","-65.35","1.024225","1.023392","187.5","-74.2687530517578","8.52251833333333","1.514132","-74.2687530517578","","0.346428589172101","1.514132","1.05061","2.111615744","-64.125","1.80473322220413","-60.6979179382324","35.0625","-73.1863403320312"
"5.69906035979937","1.26024","568793288","-44.1718759536743","-34.0416679382324","24.2968759536743","13.6608333333333","0.0403395295143127","13.27872","13.2776133333333","","0.000474091969500979","False","-40.4324976277515","-54.625","125.810912","568799077","0.01454","-54.7395858764648","-82.0625076293945","","568793280","13.27794","1.023025","False","1.51587713242141","","-32.9687538146973","1.26138","77.1428868174553","False","1.36757877615672","1.2615","568790226","330.0","730.0","55","20.5937512715658","-57.9296875","1.02402","1.023305","306.458333333333","","13.2786666666667","","-73.7265701293945","","0.689444561598041","1.449075","1.26058","1.23034496","-54.5312538146973","1.31679205033071","-54.8541679382324","14.7812509536743","-72.8288879394531"
"35.5869326732087","1.28156","569872599","-49.6718769073486","-48.2656269073486","40.5468769073486","115.222857142857","0.229945361614227","4.54193","4.53821","","0.0177868821756395","False","-29.5925020599164","-56.0937538146973","103.599664","569875160","0.0922800000000001","-56.7500038146973","-86.0","","569872595","4.5388","1.0232","False","3.38300594373966","","-45.5937538146973","1.28462","172.656327486038","False","3.67193100622231","1.28532","569869510","90.0","610.0","39","45.4218788146973","-58.8593769073486","1.02635","1.02373","87.9375","","4.54139","","-67.984375","","0.108712121212121","1.14416","1.28212","1.143142784","-55.6250038146973","3.56360115117884","-57.1406269073486","44.9375038146973","-67.2901382446289"
"7.04623134373906","1.64728","518751432","-43.5562522888184","-38.5937525431315","21.8000007629395","70.9369230769231","0.0181947629898787","13.8034333333333","13.7949133333333","-51.3750025431315","-0.0496944984392585","False","-27.9975001515886","-49.78125","95.661408","518752005","0.0745400000000001","-48.7395833333333","-89.0","-49.78125","518751428","13.7953866666667","1.023096","False","2.3214358303258","1.65572","-40.2500038146973","1.6502","80.6251466274261","False","3.57043441257982","1.65572","518750800","370.0","989.999938964844","52","18.9166685740153","-65.3312530517578","1.028988","1.023448","319.375","-79.6812530517578","13.7987333333333","1.350528","-79.6812530517578","13.8034333333333","0.255779919835828","1.350528","1.64776","1.393943552","-46.8750038146973","3.16321164892641","-51.3750025431315","20.90625","-79.0847549438477"
"18.673538198716","1.14056","593653582","-35.4296884536743","-26.7500019073486","24.8906269073486","36.68","0.0130394836887717","2.99781","2.985025","-41.9062519073486","0.101271354651905","False","4.98749999633397","-42.4687538146973","416.367968","593656490","0.02664","-40.6875019073486","-98.03125","","593653578","2.98571","1.023075","False","2.51515498027224","","-29.59375","1.1434","258.906245231628","False","2.61953634224349","1.15756","593646579","40.0","340.0","41","23.3359389305115","-48.5234403610229","1.02543","1.023525","49.1249990463257","","2.98836","","-65.4453144073486","2.99781","0.100212121212121","1.80166","1.14112","1.49341312","-41.40625","2.80654102099342","-41.9062519073486","22.7500019073486","-65.2210464477539"
"7.29410354744327","1.05508","478794284","-49.1750022888184","-40.9687512715658","24.1625011444092","17.3557142857143","0.0677195191383362","11.8962883333333","11.8947966666667","","0.00319815885478168","False","11.1637496122419","-59.5312538146973","86.9816","478795095","0.013485","-59.1250038146973","-95.34375","-44.4062538146973","478794280","11.8951633333333","1.023066","False","1.60945155336242","1.202045","-35.40625","1.056425","67.1876892447472","False","1.40211622652386","1.05652","478793814","310.0","780.0","52","16.604167620341","-61.7312530517578","1.024289","1.023375","271.875","-78.7812530517578","11.89613","1.531172","-78.7812530517578","","0.716402056968392","1.531172","1.05543","1.29641216","-59.4062538146973","1.39366292813933","-59.3541679382324","11.625","-78.4479141235352"
"14.7494434621179","1.13695","490720110","-41.6625015258789","-39.9687538146973","31.7500011444092","48.11375","0.0321635641157627","3.65615333333333","3.626295","-50.6354192097982","0.0279980499765965","False","10.0037495648353","-48.8750038146973","224.252752","490734812","0.0358800000000001","-47.9270846048991","-92.2500076293945","-48.8750038146973","490720156","3.62684","1.023015","False","2.86150861923516","1.17109","-39.15625","1.13992","209.218680858612","False","3.07897576263326","1.17109","490712265","50.0","164.0","39","42.5729192097982","-48.7000022888184","1.025295","1.023484","65.1249974568685","-70.0687561035156","3.629115","1.628148","-70.0687561035156","3.65615333333333","0.306951219512195","1.628148","1.13754","2.670002176","-46.3125038146973","3.07616722342068","-50.6354192097982","36.8125038146973","-70.0392227172852"
"18.7583573854315","1.08258","488675539","-47.973960240682","-38.3333358764648","46.4687531789144","92.2345","0.137190982699394","5.53953","5.50585","-51.3437538146973","0.0122753506322331","False","-17.1406257243323","-55.5312538146973","145.423488","488676174","0.0378750000000001","-48.3645833333333","-96.1875","-55.5312538146973","488675625","5.50642833333333","1.02302416666667","False","3.77040856210942","1.09923","-46.2812538146973","1.08524","188.12507390976","False","3.48828560513214","1.09923","488675026","70.0","530.0","76","47.8125038146973","-53.5000031789144","1.0254725","1.02347583333333","112.16667175293","-75.0937538146973","5.50873","1.51520666666667","-75.0937538146973","5.53953","0.191723362697244","1.51520666666667","1.08311","1.282213376","-54.8125038146973","3.62346697024294","-51.3437538146973","45.6562538146973","-74.7404403686523"
"28.0877914115131","1.13478","526800514","-51.7875015258789","-37.6458371480306","46.4750022888184","","0.105062574148178","13.8985933333333","13.8551133333333","-54.5000025431315","","False","43.4449975994511","-54.3125","50.647892","526868947","0.0842400000000001","-49.3854192097982","-82.2500076293945","","526800510","13.8557466666667","1.022992","False","3.13760712417688","","-40.34375","1.13786","64.3749609589577","False","2.94496577045307","1.20494","526791834","310.0","2500.0","57","47.2812512715658","-50.0250030517578","1.025572","1.023584","320.833333333333","","13.8582666666667","","-75.73125","13.8985933333333","2.10308533969584e-18","1.173708","1.13538","1.209981952","-48.5","3.18329528576662","-54.5000025431315","45.6875","-75.0769500732422"
"18.3592976663389","1.096185","488677449","-42.8333346048991","-25.3125012715658","26.3072923024495","46.27575","0.146811291575432","5.87134166666667","5.86955333333333","","0.0184007740691111","False","-6.56687508190923","-61.0625038146973","249.251248","488677752","0.0313350000000001","-56.8020846048991","-96.9687576293945","","488677469","5.87001166666667","1.02302166666667","False","1.38996744372346","","-36.28125","1.097425","207.65632390976","False","1.06142659347248","1.09751","488677318","70.0","610.0","46","19.3229173024495","-61.8489621480306","1.02426833333333","1.02338","121.208323160807","-74.3750063578288","5.871155","1.20969416666667","-74.3750063578288","","0.563392880303517","1.20969416666667","1.096555","2.058995968","-60.9687538146973","1.30555077147803","-56.9791692097982","25.5000019073486","-73.3074264526367"
"19.4160461077829","1.030655","396369799","-48.0250007629395","-44.78125","40.9937507629395","15.2258461538462","0.0296181812882423","3.229465","3.228005","-57.8750019073486","0.00647752271475897","False","-38.0906244046297","-65.4375","282.994112","472304405","0.00553500000000007","-60.171875","-92.40625","","396369795","3.22834","1.022907","False","2.13863766088884","","-49.3125038146973","1.031865","245.312497019768","False","2.04918102963994","1.03195","324257146","130.0","330.0","33","40.7500038146973","-63.7937515258789","1.024101","1.023189","55.1874980926514","-72.8687515258789","3.2293375","1.538842","-72.8687515258789","3.245225","0.75","1.538842","1.03098","1.295842176","-65.3125076293945","2.07907445751545","-60.4375","38.96875","-72.5818023681641"
"13.5667693034426","1.17224","575221959","-45.093752179827","-39.875","46.1785736083984","147.752","0.024311225861311","8.63561333333333","8.61588666666667","-54.5312538146973","0.170235458691176","False","47.5975023284114","-52.4375038146973","99.028472","575436449","0.05714","-49.71875","-85.0625","-52.4375038146973","575221955","8.6163","1.02304857142857","False","4.55484368771951","1.1868","-39.8437538146973","1.17618","93.4375002980232","False","6.01445222086834","1.1868","575201827","250.0","989.999938964844","60","48.6666692097982","-51.9776807512556","1.02593428571429","1.02338857142857","189.875","","8.6204","","-74.9241082327706","8.63561333333333","0.131335612384479","1.46060285714286","1.17266","1.131374592","-48.09375","6.04338347741167","-54.5312538146973","47.375","-73.8391265869141"
"32.5240686703323","1.38178","515437997","-43.645835240682","-39.03125","34.2760429382324","77.5836363636364","0.148279145359993","3.44036666666667","3.41551333333333","-56.9062512715658","0.0333816133003548","False","34.4874996616173","-54.0","257.497024","515461622","0.1441","-51.4166692097982","-95.1875076293945","-54.0","515437992","3.41603333333333","1.02304333333333","False","3.9651490846577","1.4014","-39.3750038146973","1.38662","244.687616825104","False","4.62692671615767","1.4014","515435668","90.0","105.0","33","34.25","-56.0416692097982","1.02644","1.02343666666667","59.9166666666667","-69.4687525431315","3.42094","1.26089333333333","-69.4687538146973","3.44036666666667","0.188852097130243","1.26089333333333","1.38228","1.156918528","-48.8125","4.68092771350264","-56.9062512715658","34.1875038146973","-67.9803619384766"
"63.6702227307401","1.23262","530068015","-43.5625","-36.4375012715658","45.4843769073486","109.6375","0.079547680914402","2.21822666666667","2.20424","-62.0416692097982","0.0125164891737965","False","9.9550003657134","-60.7187538146973","270.282976","530229483","0.05498","-60.5000038146973","-93.4375076293945","","530068011","2.20474","1.02304","False","3.47919687307135","","-34.28125","1.23542","314.59829211235","False","2.95766816677629","1.24566","530062268","30.0","460.0","31","42.7083358764648","-60.9375019073486","1.02522","1.02344","29.5833333333333","","2.20702666666667","","-64.125","2.21822666666667","0.17821428460199","1.93563","1.23312","2.819726336","-58.9062538146973","3.21870899464965","-62.0416692097982","44.6250038146973","-63.3676948547363"
"17.483850139802","1.1362","531533616","-52.5625038146973","-42.7812538146973","48.828125","166.168","0.100523665547371","15.5823133333333","15.53856","","0.103273158748067","False","39.8375013532792","-57.0","57.31082","531543209","0.0660000000000001","-56.0833358764648","-84.65625","","531533633","15.5390866666667","1.02313","False","3.95574027544381","","-42.6250038146973","1.13882","42.1874225139618","False","3.88407343862974","1.20444","531517732","350.0","2290.0","75","50.3333346048991","-54.15625","1.0256","1.02363","362.958333333333","","15.5412","","-80.5781326293945","","0.0816463554375522","1.1231","1.1367","1.499445248","-52.1875038146973","3.7292950511368","-56.6145871480306","46.6250038146973","-79.7250595092773"
"44.2500384788413","1.31298","572426994","-29.9187511444092","-35.3229179382324","9.41250038146973","63.41","0.0416949018836021","2.19668","2.19402","","0.0362315846532588","False","11.1625006113392","-48.03125","314.193408","572429313","0.04566","-48.3854166666667","-100.28125","-46.65625","572426990","2.19464","1.022868","False","1.94936923967871","1.38918","-35.2187538146973","1.31544","455.781280994415","False","2.2279689089061","1.31542","572424901","30.0","499.999969482422","24","16.8125006357829","-55.5000015258789","1.025504","1.023288","29.3333320617676","","2.19653333333333","","-65.8875030517578","","0.29444443856934","1.79194","1.31356","1.135871232","-47.9062538146973","2.25706924167014","-48.5104179382324","16.28125","-65.4421310424805"
