"max_euclidean_distance","number_tips","max_path_distance","overall_depth","neuron_reconstruction_type","number_bifurcations","total_volume","scale_factor_z","scale_factor_y","scale_factor_x","number_nodes","superseded","tags","average_parent_daughter_ratio","id","average_diameter","specimen_id","total_length","overall_width","number_stems","average_bifurcation_angle_local","number_branches","average_fragmentation","average_contraction","average_bifurcation_angle_remote","hausdorff_dimension","total_surface","max_branch_order","soma_surface","overall_height"
"464.523846161562","52","507.023203216638","136.0657","full","47","1738.44352504825","0.28","0.1144","0.1144","5727","False","3D Neuron Reconstruction morphology","0.964435107063797","667320290","0.528983142177918","529889679","6868.61509690989","455.421383398354","5","72.2296387017814","99","61.7608695652174","0.924010690797597","","","11625.9103800652","9.0","395.230262573724","609.70176854112"
"138.675965303004","21","163.321193803732","49.8123","dendrite-only","16","72.2773047137672","0.28","0.1144","0.1144","988","False","3D Neuron Reconstruction morphology","0.887192932559581","492100896","0.267218311417283","475585451","1178.23692104044","213.033603952238","5","72.3801614425636","37","27.75","0.877489218226982","","","991.944888593074","6.0","150.723128750291","178.704161440252"
"523.454424659597","57","597.833378436296","126.122","dendrite-only","47","145.877854356795","0.28","0.1144","0.1144","4187","False","3D Neuron Reconstruction morphology","0.913909744796857","496085098","0.189762913098928","485574721","4866.66070154213","313.990538205424","10","71.79985980387","104","43.4838709677419","0.918792596853319","","","2902.66930589825","9.0","203.301608771349","634.605529147053"
"575.693496188492","25","638.315617482892","142.151","dendrite-only","21","789.250197930997","0.28","0.1144","0.1144","2784","False","3D Neuron Reconstruction morphology","0.99625","552581071","0.543119633047225","507101551","3243.9105900327","432.315298010138","4","66.5918860717444","46","66.6585365853659","0.880750139505363","","","5534.34284902516","8.0","143.258073405521","879.035866459381"
"798.078925105468","119","876.095419964558","117.0327","full","112","16108.163739313","0.28","0.1144","0.1144","19293","False","3D Neuron Reconstruction morphology","1.0","712796148","0.859544727105753","545612828","21775.3591013847","575.533053458695","7","70.5824837840503","231","85.7901785714286","0.851582396055299","","","59086.6311284622","18.0","1224.04259302256","1086.61501715565"
"381.585254176337","58","468.194445597887","133.821","dendrite-only","51","1218.1085939001","0.28","0.1144","0.1144","6023","False","3D Neuron Reconstruction morphology","0.933703982722879","652303152","0.467401984300369","588712191","6725.9976824518","280.16568864998","7","75.0141854333148","109","58.5588235294118","0.805505598210067","","","9906.60964240668","13.0","317.965948644583","531.831232513328"
"851.288125392502","37","934.754306198061","53.6371","dendrite-only","30","319.097066618136","0.28","0.1144","0.1144","3201","False","3D Neuron Reconstruction morphology","0.734052460956693","491392868","0.302617129226233","471786879","3657.15712807279","241.957023896748","7","64.9437333636483","67","49.4166666666667","0.838192451730583","","","3493.35828659139","15.0","172.458941070081","927.544374899065"
"208.568322369266","31","236.211896275959","91.84","full","24","259.300067394756","0.28","0.1144","0.1144","2610","False","3D Neuron Reconstruction morphology","0.989429394053163","571972148","0.329749856935185","561517025","3008.59015197855","225.901018542654","7","77.2866522155515","55","46.6875","0.890614385092844","","","3118.71883458827","7.0","228.474263732328","347.528154072069"
"132.644929049549","24","152.147033261663","39.2392","dendrite-only","20","22.3255302111778","0.28","0.1144","0.1144","1166","False","3D Neuron Reconstruction morphology","0.935872233563424","491120333","0.149291870382703","464188580","1392.38253928382","138.349862231062","4","57.5816924743084","44","28.225","0.880179939635558","","","652.32482921327","4.0","63.7273166232324","192.823974499263"
"391.907792860081","25","433.994544730932","69.5772","full","22","941.113544336648","0.28","0.1144","0.1144","3008","False","3D Neuron Reconstruction morphology","0.966490857140794","643517283","0.570774393639384","574038330","3416.96877667944","509.568064415951","3","66.9609278338259","47","67.0454545454545","0.86165100446919","","","6130.74358231583","5.0","570.64138879256","476.150796190914"
"403.033580825891","34","495.020688894014","138.4051","full","31","101.628069840316","0.28","0.1144","0.1144","2601","False","3D Neuron Reconstruction morphology","0.998224563925463","648990126","0.202660047095443","578774163","3105.84255688202","236.417843429726","3","67.1025233326505","65","41.3225806451613","0.918022392958421","","","1978.41171925427","7.0","40.3039862119545","557.00064537568"
"284.952757348723","26","319.890860564822","112.2581","full","21","922.908985558308","0.28","0.1144","0.1144","2114","False","3D Neuron Reconstruction morphology","1.0","658232461","0.674899432355724","580014328","2496.49843563354","263.5833","5","76.6629528143508","47","46.3571428571429","0.878630332989235","","","5296.54806344415","5.0","790.314682512712","382.668"
"267.066901075068","28","296.895142221241","79.422","full","23","670.785609834204","0.28","0.1144","0.1144","2518","False","3D Neuron Reconstruction morphology","1.0","596793018","0.519984665137069","564346637","2947.95275641007","280.370994615812","5","82.0526074825821","51","53.3777777777778","0.888105503650369","","","4812.50553742414","6.0","472.800464973129","371.080354106358"
"276.559511081377","15","323.119076749636","97.3297","full","11","234.387814820134","0.28","0.1144","0.1144","1627","False","3D Neuron Reconstruction morphology","0.966534717391692","591275914","0.388894030383493","565880475","1897.38495920535","332.966473617431","4","64.7305919186411","26","65.1818181818182","0.918694058007892","","","2318.60781670038","4.0","119.211610125213","527.473429228357"
"557.7767843856","47","606.346433846952","112.644","full","42","386.292866611846","0.28","0.1144","0.1144","5807","False","3D Neuron Reconstruction morphology","0.893952310574781","582653938","0.256632667112388","531526539","6772.96664600158","423.091315980411","5","84.2972511872946","89","69.2168674698795","0.867349454183824","","","5473.27343119166","16.0","73.4462648992882","622.569408251577"
"423.246110481183","17","482.828441604401","127.0895","full","13","284.329839386667","0.28","0.1144","0.1144","1366","False","3D Neuron Reconstruction morphology","1.0","596799440","0.463698938482115","584872371","1629.53738477116","246.677637851376","4","85.9952420524266","30","46.5384615384615","0.873600265165057","","","2373.48320798812","6.0","112.536684527559","639.378995665771"
"340.609130305237","38","413.792079518922","109.6746","full","31","2111.6962958108","0.28","0.1144","0.1144","4924","False","3D Neuron Reconstruction morphology","0.976806586432405","699538239","0.644491103693354","614659629","5805.18758167873","437.607123795726","7","88.5656830068847","69","74.8870967741936","0.889357186331715","","","11815.6909168939","7.0","420.572525639398","476.821734754916"
"466.542935690661","18","469.246509249246","121.7773","full","14","896.683670643789","0.28","0.1144","0.1144","2946","False","3D Neuron Reconstruction morphology","1.0","705676705","0.561132374861636","571520182","3447.07352783888","457.296327415328","4","70.5426261702502","32","96.8214285714286","0.907649634289307","","","6074.08492092557","7.0","364.100750136377","704.531311846271"
"199.609281608672","22","247.154531614921","89.857","full","17","459.292616837048","0.28","0.1144","0.1144","2252","False","3D Neuron Reconstruction morphology","0.971896567484803","651087073","0.473465810412685","583434059","2577.44900670213","292.542698544984","5","83.6309566378876","39","64.4705882352941","0.819129789219929","","","3832.56174603306","4.0","288.407649826851","351.036178902963"
"275.20952300858","30","316.859993608238","70.8792","full","28","587.923319373245","0.28","0.1144","0.1144","2087","False","3D Neuron Reconstruction morphology","0.999285436785437","610873063","0.552156082247372","586071425","2387.01326598151","231.124643003415","2","75.0936565803006","58","36.0892857142857","0.890893757360205","","","4147.09022178982","9.0","334.201900281534","451.570678313067"
"386.587717433444","21","419.23685217114","81.1168","dendrite-only","18","248.043268682249","0.28","0.1144","0.1144","787","False","3D Neuron Reconstruction morphology","0.846701833217674","491120359","0.3635923442433","327644217","2194.76220488158","202.643458132512","3","65.2008655067402","39","21.1666666666667","0.915368142158125","","","2519.8129681168","6.0","317.712491827394","627.546519974262"
"401.028502148089","60","453.783370330441","134.6128","full","53","2183.44450490016","0.28","0.1144","0.1144","7464","False","3D Neuron Reconstruction morphology","0.950609078842409","603515613","0.518321971666122","576107598","8619.83694797903","520.902894722209","7","76.1514771550742","113","69.5377358490566","0.86933608951808","","","14026.4210391553","14.0","541.528497376273","497.621797452443"
"274.908817587214","37","299.361944240047","93.0224","dendrite-only","30","523.931980865731","0.28","0.1144","0.1144","2756","False","3D Neuron Reconstruction morphology","0.863817386255448","491119699","0.442728574409946","321707905","3127.0869177093","266.697417563919","7","78.8224702411225","67","41.7333333333333","0.885144489019759","","","4362.47433491144","6.0","505.926335273389","434.739906496233"
"324.454163750213","20","400.034142475812","83.1861","full","16","713.82604737118","0.28","0.1144","0.1144","2615","False","3D Neuron Reconstruction morphology","0.988283147158815","687434349","0.534559847112914","561432315","3074.81374104083","342.725258373157","4","80.6580996825305","36","79.6875","0.860946852805416","","","5177.89162839456","4.0","430.428290138017","531.275721704343"
"294.243058241329","25","369.106133826534","92.1037","full","19","533.313935727388","0.28","0.1144","0.1144","2305","False","3D Neuron Reconstruction morphology","0.92894492978683","587405348","0.485299937931064","569723405","2763.76528515129","423.598325261091","6","74.6054240549167","44","58.2105263157895","0.881888290533234","","","4217.74538200565","3.0","325.351426515763","422.420443207279"
"171.584564043826","31","218.193952222514","74.1527","dendrite-only","28","765.664967860039","0.28","0.1144","0.1144","2504","False","3D Neuron Reconstruction morphology","0.952505443598512","537047525","0.550762976295173","517647182","2877.01126301298","258.522384918708","3","69.1639885601862","59","44.125","0.848266547448942","","","4975.30337760745","5.0","668.878729765029","124.381602773532"
"339.765232245046","31","463.14548809313","121.7885","full","25","1112.76257182555","0.28","0.1144","0.1144","5542","False","3D Neuron Reconstruction morphology","0.924940943566691","603515551","0.436407854720861","571471295","6383.08183962598","478.961944860023","6","73.1949203244645","56","112.122448979592","0.787759507536462","","","8753.87783986901","7.0","362.695567945862","616.867483233188"
"357.34105805825","28","437.392209150779","101.6128","dendrite-only","23","482.444115816266","0.28","0.1144","0.1144","2801","False","3D Neuron Reconstruction morphology","0.961920196690596","657210081","0.436011768114385","580010290","3164.23677084149","301.989466722711","5","80.0704382080309","51","59.7391304347826","0.803612749502728","","","4331.73485249546","11.0","283.940089919262","474.238167528773"
"253.922961435984","24","272.981975419783","57.5697","full","15","25.7329996121248","0.28","0.1144","0.1144","1510","False","3D Neuron Reconstruction morphology","0.957058435013328","491119269","0.139015307789486","478058328","1774.25836615792","280.851229314141","9","74.2652849352727","39","38.4333333333333","0.923071831661422","","","776.076427177435","4.0","50.0921092435745","324.422347189567"
"519.543998640356","49","577.198654321188","143.346","dendrite-only","41","706.024160095948","0.28","0.1144","0.1144","3621","False","3D Neuron Reconstruction morphology","0.860482640375304","549423670","0.418901572445738","479225080","4376.315226605","264.837750142524","8","70.1287659470972","90","43.5432098765432","0.888216596190951","","","5804.95735951734","7.0","248.888183559348","633.56427947108"
"637.777344789308","31","661.146994143281","176.4","dendrite-only","25","378.721032505808","0.28","0.1144","0.1144","2951","False","3D Neuron Reconstruction morphology","0.918023857260496","541532414","0.344911025506751","501841672","3534.95811273116","299.727968069507","6","80.0851274925632","56","57.5","0.864571598529882","","","3784.71519233256","14.0","161.412408309391","717.565681919433"
"566.91382590392","57","703.408852034722","171.8562","dendrite-only","49","299.448346612057","0.28","0.1144","0.1144","4897","False","3D Neuron Reconstruction morphology","0.793682706548037","512328390","0.232456477899603","488680917","5913.8572909561","368.153122463267","8","74.4653267579105","106","48.3061224489796","0.892346887720666","","","4292.30635063212","19.0","132.711170981779","711.742822321432"
"607.628496952357","51","698.553783587421","168.28","dendrite-only","45","74.2893507594788","0.28","0.1144","0.1144","3270","False","3D Neuron Reconstruction morphology","0.880787159400756","491770985","0.158343241642081","480351780","3911.23313917555","234.700558765315","6","76.6254835848513","96","36.0112359550562","0.88206106304971","","","1943.2135815079","17.0","133.779202030383","711.656507119676"
"599.463364404831","69","744.975004150167","161.546","dendrite-only","62","911.952606924202","0.28","0.1144","0.1144","4628","False","3D Neuron Reconstruction morphology","0.863328765041141","508279020","0.415121325529243","485838981","5521.22164896113","379.733495907639","7","68.4048911064325","131","36.4838709677419","0.907876953749054","","","7162.92010867267","18.0","225.868123618891","685.35880822181"
"628.687485871272","30","696.772304589855","128.9894","full","26","1887.7279951929","0.28","0.1144","0.1144","4459","False","3D Neuron Reconstruction morphology","0.99212389271204","648981937","0.633854639294495","614197612","5322.3181408543","622.774083784185","4","62.6714000742321","56","83.4807692307692","0.88832643857786","","","10734.5107682775","9.0","635.027915911534","725.295631553913"
"962.800999583486","32","981.339968030135","117.4544","full","26","3156.10744081071","0.28","0.1144","0.1144","6407","False","3D Neuron Reconstruction morphology","0.932800601163648","599474706","0.621294951477589","569818704","7567.64549634018","458.320202686819","6","58.9236591355674","58","121.653846153846","0.826253692718706","","","15277.5820145748","10.0","663.255653224574","1219.96233669066"
"194.938167479998","24","222.08459655318","50.6965","dendrite-only","18","40.6402077918697","0.28","0.1144","0.1144","1711","False","3D Neuron Reconstruction morphology","0.871364605905011","496079599","0.159673106616369","484635029","1957.07547255245","210.353828462357","6","77.5161240876156","42","43.6285714285714","0.915503165909025","","","983.087036438033","5.0","165.785221052221","370.331725555603"
"313.10669373656","24","330.084664199946","46.0321","full","18","322.533383285801","0.28","0.1144","0.1144","2434","False","3D Neuron Reconstruction morphology","0.997808412734876","601946464","0.382913951755663","571718621","2786.76489897816","176.149696136347","6","79.0386827941084","42","64.9142857142857","0.887830001299304","","","3355.38243738653","4.0","253.702340320842","422.756716729716"
"362.872558777693","37","435.179489480984","92.3807","full","35","773.209133286084","0.28","0.1144","0.1144","2493","False","3D Neuron Reconstruction morphology","1.0","605541518","0.57217840011384","586072188","2863.94194252361","230.05263256215","2","83.3866446477727","72","34.9142857142857","0.858058603791292","","","5149.38539254953","9.0","405.388591953611","595.658778642005"
"226.568355742566","22","336.638316104956","75.7025","dendrite-only","14","297.12344952305","0.28","0.1144","0.1144","2170","False","3D Neuron Reconstruction morphology","0.855241264821955","519262210","0.358575522875717","501850666","2491.05662556789","288.930826696913","8","87.4429695835612","36","67.9642857142857","0.820702766093292","","","2810.97648247171","6.0","171.681229679999","329.165914143207"
"593.980822163124","8","638.89207824606","116.7141","full","6","771.201745075879","0.28","0.1144","0.1144","1706","False","3D Neuron Reconstruction morphology","0.937951179578775","667294513","0.653105769457106","613468354","2042.44981432438","474.844620522546","2","85.0453518895628","14","139.75","0.842159139198893","","","4197.69472920757","4.0","394.472351753039","683.956528511249"
"389.125567511992","27","401.379395643503","76.16","dendrite-only","18","113.602009985434","0.28","0.1144","0.1144","1948","False","3D Neuron Reconstruction morphology","0.735005168968575","519261988","0.243252241012611","502267531","2263.21571117359","214.755521008982","9","69.1127856496258","45","48.6111111111111","0.920430723093934","","","1732.21638424256","5.0","97.5131814947977","445.706226970496"
"286.282941745993","24","305.185593013175","74.9005","full","19","1314.88151588483","0.28","0.1144","0.1144","2343","False","3D Neuron Reconstruction morphology","0.996069535796966","657409148","0.734153454159395","570946690","2781.20038040327","394.259314760195","5","61.9135789738268","43","61.2432432432432","0.887477357451022","","","6486.91820392436","4.0","604.162695792511","432.895134196571"
"521.040114302536","53","600.573351721235","53.7558","full","46","855.1750027559","0.28","0.1144","0.1144","5922","False","3D Neuron Reconstruction morphology","0.866616848145282","667324826","0.375627177620872","508378649","6814.0087743205","445.192702093009","7","73.1881588498157","99","63.1630434782609","0.881685300000467","","","8088.46786001598","10.0","443.507177101966","695.283778416854"
"353.585497944952","38","410.165346294257","83.44","dendrite-only","32","542.40425328953","0.28","0.1144","0.1144","2756","False","3D Neuron Reconstruction morphology","0.887237779606178","519262122","0.429666053819279","510658021","3188.48274178287","263.019257850283","6","66.265612263101","70","42.1875","0.918059788684964","","","4299.255113596","7.0","402.041552178002","441.217958085498"
"849.961878546203","36","928.363812279302","95.9885","dendrite-only","31","1906.58045115107","0.28","0.1144","0.1144","3063","False","3D Neuron Reconstruction morphology","0.857063748848524","492413318","0.751134435815945","471789504","3663.8962500532","365.27034334101","5","68.2321181850424","67","45.741935483871","0.854840824704531","","","8645.70280494538","17.0","402.099442489528","895.312841061443"
"597.041285402944","23","686.04978876772","121.6351","full","19","2414.42999693668","0.28","0.1144","0.1144","5323","False","3D Neuron Reconstruction morphology","0.944124747896634","713511748","0.675816550578335","587710671","6290.11321340889","718.036297500545","4","85.9958359901792","42","138.868421052632","0.888314039827464","","","13365.5385446428","4.0","817.969569900097","947.291598485618"
"443.784908319154","33","459.61561612988","72.52","dendrite-only","27","150.192911095705","0.28","0.1144","0.1144","2038","False","3D Neuron Reconstruction morphology","0.91814417783816","495889950","0.26621067763507","476616076","2491.07886166508","225.868052697019","6","77.4983992635667","60","36.0925925925926","0.915318149123016","","","2086.97303395337","9.0","97.0747605280141","490.580492496366"
"294.110881966377","25","382.523509885146","108.8626","dendrite-only","20","606.823652304264","0.28","0.1144","0.1144","2337","False","3D Neuron Reconstruction morphology","0.825801554747725","543106390","0.477884594843805","522301604","2891.06251749855","391.364167758819","5","74.5575280979945","45","60.2631578947368","0.812010319063695","","","4322.95596559146","7.0","443.81477368774","278.736111964254"
"162.450057735416","15","180.351111536645","68.8354","full","11","16.1366347043345","0.28","0.1144","0.1144","695","False","3D Neuron Reconstruction morphology","0.932608634825105","657293149","0.164296865051315","475202388","831.856343067348","277.128082758621","4","76.6237158940396","26","27.0454545454545","0.905609122692921","","","427.323724835526","4.0","98.9448629114984","207.248113793103"
"400.560883685726","28","465.966551254138","85.9494","dendrite-only","22","225.489663321031","0.28","0.1144","0.1144","2165","False","3D Neuron Reconstruction morphology","0.719981883283679","543105997","0.318870012272988","522152249","2622.85897355899","202.605166261484","6","73.4173502276816","50","46.25","0.812881099944951","","","2637.47028843121","13.0","90.0681394446641","486.282688742071"
"211.680958979357","7","319.14362739943","88.2706","full","6","176.790732893325","0.28","0.1144","0.1144","652","False","3D Neuron Reconstruction morphology","1.0","608103642","0.540706665464439","596028822","756.85331115162","204.075020813467","1","115.432036278125","13","53.1666666666667","0.809083820303306","","","1287.22069859354","4.0","639.578481563231","203.465712330998"
"323.42063260777","45","374.498494183501","114.5827","full","38","1571.2861276552","0.28","0.1144","0.1144","6064","False","3D Neuron Reconstruction morphology","1.0","606347962","0.517908408093003","571527806","6975.45965927265","431.708493698262","7","78.4763003999966","83","77.1973684210526","0.908627259655293","","","11357.1306712818","8.0","498.666363428188","618.590663383851"
"298.190541158401","26","350.911608071827","99.1606","full","21","381.674356716041","0.28","0.1144","0.1144","3050","False","3D Neuron Reconstruction morphology","0.957158914359262","643422416","0.36654128769816","586566174","3456.05164490798","531.592300143303","5","75.2080539847729","47","69.1428571428571","0.855535450249341","","","3972.77238349229","4.0","159.864234812576","352.430051964562"
"69.113121533758","15","105.067077081791","31.3446","full","11","138.740577645386","0.28","0.1144","0.1144","442","False","3D Neuron Reconstruction morphology","0.992312560643414","610846749","0.554411548626504","595568262","520.171366182486","109.674232686011","4","84.6377978804088","26","18.8636363636364","0.879723188243134","","","925.079512053631","5.0","306.237517770298","54.6078382282421"
"410.052716646091","21","465.530489058471","121.3134","full","17","1718.87105854592","0.28","0.1144","0.1144","3716","False","3D Neuron Reconstruction morphology","0.999763109991005","571972079","0.672509828681824","531520637","4428.04393994944","417.960474165796","4","74.3340164436487","38","106.705882352941","0.844318420889299","","","9406.496025192","8.0","714.181089605396","804.441266790802"
"671.734403509676","25","719.51396920324","143.276","full","21","1099.21140829301","0.28","0.1144","0.1144","3660","False","3D Neuron Reconstruction morphology","0.995728196197511","606347920","0.558034792976668","542143598","4272.81625925563","382.059020542865","4","78.8671823707633","46","85.8809523809524","0.896025951805574","","","7536.11419973345","11.0","317.857089536021","876.579966900119"
"601.824711312771","53","655.270261330801","165.7706","dendrite-only","44","447.702943030047","0.28","0.1144","0.1144","5567","False","3D Neuron Reconstruction morphology","0.837475969790773","495335447","0.295607360583008","354190013","5953.05890523869","356.342110498443","9","68.8880419310114","97","62.1704545454545","0.862172760980114","","","5559.34373123286","11.0","334.686468881449","729.946489260578"
"330.56588379972","22","352.85874344202","51.8112","dendrite-only","19","324.899009364393","0.28","0.1144","0.1144","1642","False","3D Neuron Reconstruction morphology","0.796809984622257","491253895","0.458228705680872","469704261","1690.18831933703","228.581187093333","3","61.6829612427649","41","43.7297297297297","0.855340759491789","","","2454.26531829607","5.0","243.086891302335","395.419475660421"
"211.920167385811","25","272.827529856019","94.0014","dendrite-only","21","62.0748542201524","0.28","0.1144","0.1144","1527","False","3D Neuron Reconstruction morphology","0.949429124950971","491119960","0.20506229149517","475622680","1782.52892902028","174.411196480756","4","82.0471234990269","46","34.8571428571429","0.892181738295363","","","1148.41728988503","5.0","159.286119807386","267.295464543177"
"327.280290270144","43","370.878396560636","88.167","full","35","1497.14084118262","0.28","0.1144","0.1144","4720","False","3D Neuron Reconstruction morphology","0.903341082348951","653182561","0.545497780083287","519749342","5572.47942976823","496.899475370778","8","60.7316538688215","78","64.7971014492754","0.872636111096549","","","9599.14397149616","6.0","311.292359194694","425.382987565058"
"577.40338055653","53","742.398747755206","167.5436","dendrite-only","44","598.831025257178","0.28","0.1144","0.1144","3492","False","3D Neuron Reconstruction morphology","0.829636923320698","496001061","0.401145171779587","485574832","4107.17428608331","297.625580772338","9","74.0388381500875","97","37.2954545454545","0.882853384027587","","","5185.19776572359","18.0","336.208970065488","663.187174641713"
"377.572238826585","51","418.244018019855","81.3557","full","49","376.006200711658","0.28","0.1144","0.1144","3083","False","3D Neuron Reconstruction morphology","0.910473390293097","556384349","0.336524788287487","524689239","3591.75363418558","211.594858553485","2","83.3103730492901","100","31.5360824742268","0.866917271472905","","","3793.42967786326","9.0","256.711218141886","544.036554354473"
"367.752369832351","21","426.129883540446","113.3286","full","17","1175.25811195161","0.28","0.1144","0.1144","2773","False","3D Neuron Reconstruction morphology","0.961921771043927","610882094","0.599530745189789","595570553","3308.46773241038","300.254580044679","4","71.6622894361836","38","80.5294117647059","0.887392274717723","","","6416.34514462571","7.0","153.233617549729","630.043987453025"
"610.174004959118","28","717.781113604352","145.3046","full","25","1920.09285768359","0.28","0.1144","0.1144","4408","False","3D Neuron Reconstruction morphology","1.0","605857665","0.669278369147034","569100745","5182.6064567897","349.294478988408","3","60.3892788333082","53","87.48","0.831082439787617","","","10899.6984389437","11.0","193.558514099105","819.5356210744"
"332.043566612109","25","359.61614237136","93.8165","dendrite-only","18","336.576237867539","0.28","0.1144","0.1144","3174","False","3D Neuron Reconstruction morphology","0.952555264526848","491771079","0.330107601968987","467782778","3644.17247760908","392.147574280641","7","66.1176954996561","43","81.8611111111111","0.92353128217065","","","3788.53066166456","4.0","801.589268065938","388.525411266149"
"355.497624542612","23","420.99885748293","89.8862","dendrite-only","19","146.354741766519","0.28","0.1144","0.1144","2155","False","3D Neuron Reconstruction morphology","0.967835963307864","492414382","0.267224665400705","482516216","2532.27498006139","265.680449800059","4","69.9227976639129","42","52.8947368421053","0.895703851814458","","","2125.04277674199","6.0","319.458815028208","470.844133881146"
"869.902330230843","33","921.311656310001","53.2","dendrite-only","26","473.994642114047","0.28","0.1144","0.1144","2848","False","3D Neuron Reconstruction morphology","0.79038374004633","541514429","0.387949639344605","509003464","3252.06121266903","184.099741341201","7","75.8535791077599","59","49.4807692307692","0.866558361904227","","","3970.72125485744","17.0","213.100940534662","939.829551071112"
"569.588207930615","59","642.573921373694","116.1823","full","50","2343.02952851904","0.28","0.1144","0.1144","8289","False","3D Neuron Reconstruction morphology","0.972568505511622","569861709","0.522876868628257","537218493","9711.84926882491","546.053934354589","9","73.1050515358676","109","80.09","0.905809845480791","","","16194.6831982012","13.0","336.1180174046","688.963341364324"
"317.409765349997","31","367.256219366283","114.2013","full","22","1356.08571402355","0.28","0.1144","0.1144","3485","False","3D Neuron Reconstruction morphology","1.0","614430795","0.618953328980771","555001065","4116.83140324662","471.627988629569","9","66.907514531119","53","70.7272727272727","0.849354388283908","","","8031.05021264754","6.0","407.348454229782","449.197339278768"
"210.913009298739","17","244.51123045067","92.96","full","12","277.544649177289","0.28","0.1144","0.1144","1478","False","3D Neuron Reconstruction morphology","1.02839279229823","659054679","0.445882517153647","571396942","1718.80689526171","347.61539811442","5","80.0387163535571","29","60.375","0.859911341872828","","","2403.0022809422","4.0","204.6525330093","206.462482051622"
"197.455069650288","12","204.522929772535","47.04","full","6","11.2120908928843","0.28","0.1144","0.1144","581","False","3D Neuron Reconstruction morphology","0.852782596468727","513556739","0.146124991370862","323452196","669.412455750751","271.542295116602","6","70.3599316593174","18","40.25","0.93187574293598","","","308.880506414849","3.0","82.7362267439712","157.583432764997"
"543.490418862532","47","598.936107511654","61.0848","dendrite-only","38","204.269353132352","0.28","0.1144","0.1144","3493","False","3D Neuron Reconstruction morphology","0.949597484940132","496079587","0.242284241101805","480169178","4014.55303737811","232.952611815738","9","71.0207729024921","85","43.3947368421053","0.903053149057192","","","3061.98582552406","10.0","166.502611912209","649.714161099149"
"454.460462231457","46","519.869737336634","89.3021","full","42","1247.88510000326","0.28","0.1144","0.1144","5743","False","3D Neuron Reconstruction morphology","0.991245532288852","698215865","0.459598227053534","526785799","6640.73567748188","519.922439801803","4","73.9477511843464","88","68.0238095238095","0.895322910668106","","","9701.91174858558","10.0","523.133393950211","557.033017468552"
"420.203302096116","31","473.327617101434","55.9418","dendrite-only","23","312.889408581236","0.28","0.1144","0.1144","2429","False","3D Neuron Reconstruction morphology","0.849778796477013","491771275","0.361116060480509","473020156","2755.18452120031","266.659410746562","8","70.9922613779691","54","51.2608695652174","0.863533985474362","","","3135.27316511805","7.0","222.84797941813","495.701602583127"
"274.04663127924","55","316.731523547256","97.1118","dendrite-only","47","463.039201494127","0.28","0.1144","0.1144","3811","False","3D Neuron Reconstruction morphology","1.0","656643532","0.364054642770944","584682764","4311.97112677914","372.936402998993","8","77.2045906150833","102","39.6382978723404","0.845289750668654","","","4930.99636328677","9.0","201.24588185779","208.631184633538"
"489.554851752181","28","574.799993544505","62.9504","full","24","486.37834374995","0.28","0.1144","0.1144","2530","False","3D Neuron Reconstruction morphology","1.0","645075254","0.466296604161664","561553133","2839.81364692655","342.027055532423","4","75.7632456011088","52","52.0625","0.872765602433891","","","4163.33672844167","6.0","656.859495353188","576.162232696026"
"444.568755647144","30","578.299469682735","108.8601","dendrite-only","24","1321.85633237252","0.28","0.1144","0.1144","4114","False","3D Neuron Reconstruction morphology","0.832393318030115","673116846","0.555630289859957","502383543","4701.84051936638","497.028282324247","6","69.1697326290764","54","81.3333333333333","0.890268367932042","","","8208.53739243972","6.0","856.79650668895","665.802586011472"
"474.631941872384","50","494.00435014328","148.0957","full","44","2962.02412344865","0.28","0.1144","0.1144","5370","False","3D Neuron Reconstruction morphology","0.892379553069654","680036168","0.614132564179095","548459652","6533.38577404526","391.393463998013","6","68.4993959957536","94","61.1724137931034","0.934072035647532","","","13173.1790255805","13.0","1997.53430390744","819.531566044564"
"379.467122415434","23","478.507526937336","97.1199","full","19","348.215062003631","0.28","0.1144","0.1144","1656","False","3D Neuron Reconstruction morphology","1.0","659296496","0.482814107869138","567007144","1901.10439345179","212.070517255875","4","89.3796314364778","42","41.1842105263158","0.839265201119248","","","2881.35941138224","6.0","329.696621174902","433.990545403408"
"481.827203148815","39","525.928821496889","66.08","dendrite-only","33","420.089430706322","0.28","0.1144","0.1144","2837","False","3D Neuron Reconstruction morphology","0.760284914241275","546786319","0.379101849610129","527826878","3281.22751358876","272.228289620429","6","83.4845686080116","72","41.969696969697","0.862196060183787","","","3890.44989088856","11.0","268.047667655524","543.997472445962"
"1098.39788756225","59","1185.50649754609","123.3089","full","51","5100.3604658992","0.28","0.1144","0.1144","7998","False","3D Neuron Reconstruction morphology","0.942600763308271","591274508","0.75746559624904","571691416","9336.91998213674","490.337148790506","8","67.6619937175899","110","77.7227722772277","0.902506586857359","","","22232.3948577001","14.0","876.744360801956","1297.16195990138"
"420.265729010504","36","467.77199906495","131.0106","full","32","2848.14051316607","0.28","0.1144","0.1144","4309","False","3D Neuron Reconstruction morphology","0.951729549112635","674704047","0.763460596355099","613442532","5125.19714868803","388.814990791134","4","69.231122702697","68","66.328125","0.876644565569224","","","12238.5097775543","7.0","1329.16381957616","572.052988097985"
